"# Required | Enter a unique ID for the item, such as a SKU. If there are multiple instances of the same ID, these will be ignored. | Max characters: 100",# Required | The title of the item. | Max character limit: 100,# Required | A short description describing the item. | Max character limit: 5000,"# Required | The current availability of the item in your store. | Supported values: in stock, available for order, preorder, out of stock, discontinued","# Required | The current condition of the item in your store. | Supported values: new, refurbished, used",# Required | The cost and currency of the item. The price is a number followed by the currency code (ISO 4217 standards).,# Required | The URL of the website where you can buy the item. ,"# Required | The URL for the image used in your ad. For square (1:1) aspect ratios in the carousel ad format, your image should be 600x600. For single image ads, your image should be at least 1200x630 ","# Required | You can use unique manufacturer part number (MPN), Global Trade Item Number (GTIN), or brand name for your product. You only need to use one of these values for this column (not all of them). | Supported values for GTIN: UPC, EAN, JAN and ISBN | Max character limit: 70","# Optional | Additional image URLs for the item. You can include up to 10 image URLs. Use "","" to separate each URL. | Max character limit: 2000","# Optional | The age group for your item. | Supported values: newborn, infant, toddler, kids, adult",# Optional | The item color. | Max character limit: 100,"# Optional | The item's gender. | Supported values: male, female, unisex","# Optional | Items that are varients of a specific product. Provide the same item_group_id for all items that are varients. For example, a red Polo Shirt is a variant of Polo Shirt. Facebook maps this to the retailer_product_group_id once we get your feed. For dynamic ads, Facebook picks only one item out of the group based on the signal we receive from the pixel or app event.",# Optional | A preset value from Google's product taxonomy. For example: Apparel & Accessories > Clothing > Dresses | Max character limit: 250,"# Optional | The material the product is made from, such as cotton, denim or leather. | Max character limit: 200",# Optional | Pattern or graphic print on a product. | Max character limit: 100,# Optional | The category the product belongs in. For example: Home & Garden > Kitchen & Dining > Appliances > Refrigerators | Max character limit: 750,"# Optional | The discounted cose and currency code for the product if it's on sale. The sale price is a number followed by the currency code (ISO 4217 standards). Use ""."" as the decimal for the sale price. The sale price is required if you plan on using an overlay for discounted prices.","# Optional | The start and end date and time for your sale, written as: YYYY-MM-DDT0:00-23:59/YYYY-MM-DDT0:00-23:59.","# Optional | The type of shipping for the item, written as: COUNTRY:STATE:SHIPPING_TYPE:PRICE. Use "";"" to separate different regions. For example: US:CA:Ground:9.99 USD,US:NY:Air:15.99 USD","# Optional | The shipping weight of the item. | Supported values: lb, oz, g, kg",# Optional | The size of the item. For example: small or XL.,# Optional | Additional information about the product you want to include. | Max character limit: 100,# Optional | Additional information about the product you want to include. | Max character limit: 100,# Optional | Additional information about the product you want to include. | Max character limit: 100,# Optional | Additional information about the product you want to include. | Max character limit: 100,# Optional | Additional information about the product you want to include. | Max character limit: 100
id,title,description,availability,condition,price,link,image_link,brand,additional_image_link,age_group,color,gender,item_group_id,google_product_category,material,pattern,product_type,sale_price,sale_price_effective_date,shipping,shipping_weight,size,custom_label_0,custom_label_1,custom_label_2,custom_label_3,custom_label_4
25764088,Camisa Social Asa Listras,"Camisa social asa listras, em crepe, com botões de madreperola. Manga 3/4, ótima para o ver?o, seja para trabalho ou para uma saída. O detalhe das costas, em asa, é o diferencial da peça, conferindo bossa ao look. Listras azul e branco completamente atemporal. Tabela de tamanho P Busto 50cm | Altura 60cm M Busto 54cm | Altura 62cm G Busto 58cm | Altura 64cm",in stock,new,149.00 BRL,https://loja.evapore.com.br/blusa-social-asa-listras,https://cdn.awsli.com.br/245/245167/produto/25763947/6b583d3f13.jpg,Evapore,https://cdn.awsli.com.br/245/245167/produto/25763947/ac6de3bab2.jpg,adult,Listras,female,camisasocialasafv18,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Blusas e Camisas,,,,0.3 kg,M,,,,,
25764068,Camisa Social Asa Listras,"Camisa social asa listras, em crepe, com botões de madreperola. Manga 3/4, ótima para o ver?o, seja para trabalho ou para uma saída. O detalhe das costas, em asa, é o diferencial da peça, conferindo bossa ao look. Listras azul e branco completamente atemporal. Tabela de tamanho P Busto 50cm | Altura 60cm M Busto 54cm | Altura 62cm G Busto 58cm | Altura 64cm",out of stock,new,149.00 BRL,https://loja.evapore.com.br/blusa-social-asa-listras,https://cdn.awsli.com.br/245/245167/produto/25763947/6b583d3f13.jpg,Evapore,https://cdn.awsli.com.br/245/245167/produto/25763947/ac6de3bab2.jpg,adult,Listras,female,camisasocialasafv18,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Blusas e Camisas,,,,0.3 kg,P,,,,,
25762793,Blusa Nó Botânica Rosa,"Blusa nó transpassada estampa relicário botâncio rosa. Desenvolvida em tecido leve, estampa floral que inspira frescor, versatilidade e delicadeza. Ideal para diversas ocasiões durante o verão, proporcionando também a possibilidade de fazer sobreposição com blusas básicas de diversas outras cores ampliando ainda mais seu uso. A amarração pode ser frontal, lateral ou nas costas. Desenvolvida em um único tamanho. Tabela de tamanho Tamanho único | Ajustável",in stock,new,139.00 BRL,https://loja.evapore.com.br/blusa-no-botanica-rosa,https://cdn.awsli.com.br/245/245167/produto/25762793/0984a7ba90.jpg,Evapore,https://cdn.awsli.com.br/245/245167/produto/25762793/bcdbe71d69.jpg,adult,Rosa,female,blusanobotfv18-u,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Blusas e Camisas,,,,0.3 kg,vários,,,,,
25761978,Vestido Nó Melancia,"VESTIDO NÓ MELANCIA-Vestido em viscose maquinetada, na cor melancia. Modelagem tubular com amarração na frente fazendo um laço que não marca a barriga. Modelo leve, fresco, casual, ideal para diferentes ocasiões. P Busto 88cm | Quadril 99cm M Busto 90cm | Quadril 104cm G Busto 94cm | Quadril 109cm",in stock,new,199.00 BRL,https://loja.evapore.com.br/vest-,https://cdn.awsli.com.br/245/245167/produto/25760974/ca6ca5ea35.jpg,Evapore,https://cdn.awsli.com.br/245/245167/produto/25760974/39bc4e7c62.jpg,adult,Melancia,female,vestidonofv18,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Navegantes,,,,0.3 kg,G,,,,,
25761310,Vestido Nó Melancia,"VESTIDO NÓ MELANCIA-Vestido em viscose maquinetada, na cor melancia. Modelagem tubular com amarração na frente fazendo um laço que não marca a barriga. Modelo leve, fresco, casual, ideal para diferentes ocasiões. P Busto 88cm | Quadril 99cm M Busto 90cm | Quadril 104cm G Busto 94cm | Quadril 109cm",in stock,new,199.00 BRL,https://loja.evapore.com.br/vest-,https://cdn.awsli.com.br/245/245167/produto/25760974/ca6ca5ea35.jpg,Evapore,https://cdn.awsli.com.br/245/245167/produto/25760974/39bc4e7c62.jpg,adult,Melancia,female,vestidonofv18,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Navegantes,,,,0.3 kg,M,,,,,
25761278,Vestido Nó Melancia,"VESTIDO NÓ MELANCIA-Vestido em viscose maquinetada, na cor melancia. Modelagem tubular com amarração na frente fazendo um laço que não marca a barriga. Modelo leve, fresco, casual, ideal para diferentes ocasiões. P Busto 88cm | Quadril 99cm M Busto 90cm | Quadril 104cm G Busto 94cm | Quadril 109cm",in stock,new,199.00 BRL,https://loja.evapore.com.br/vest-,https://cdn.awsli.com.br/245/245167/produto/25760974/ca6ca5ea35.jpg,Evapore,https://cdn.awsli.com.br/245/245167/produto/25760974/39bc4e7c62.jpg,adult,Melancia,female,vestidonofv18,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Navegantes,,,,0.3 kg,P,,,,,
23240731,Casaco Assimétrico Scarlet Cinza,"Casaco cardigan de malha, na cor cinza escuro, com pontas mais longas na lateral. É um cardigan muito leve de malha macia, que serve para proteger e trazer mais estilo ao look. Em tamanho único.",in stock,new,179.00 BRL,https://loja.evapore.com.br/cardigan-cinza,https://cdn.awsli.com.br/245/245167/produto/23240731/9f5d878ee7.jpg,Evapore,https://cdn.awsli.com.br/245/245167/produto/23240731/13020242a2.jpg,adult,Cinza,female,casacoassimetricoscarletcnzfv18,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Casacos e Blazers,,,,0.3 kg,vários,,,,,
23240583,Blusa Bata Brisa de verão,"BLUSA BATA BRISA DE VERÃO-Blusa bata leve, estampada, versátil. Seu corte e tecidos proporcionam inúmeras combinações, estampa delicada e neutra. Tabela de tamanhos P Busto 82cms | Altura 46cms M Busto 86cms | Altura 48cms G Busto 90cms | Altura 50cms",out of stock,new,119.00 BRL,https://loja.evapore.com.br/blusa-bata-brisa-de-verao,https://cdn.awsli.com.br/245/245167/produto/23240500/8b771ffe31.jpg,Evapore,https://cdn.awsli.com.br/245/245167/produto/23240500/5b158a1074.jpg,adult,verão,female,blusabatabrisadeverao,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Blusas e Camisas,,,,0.3 kg,G,,,,,
23240560,Blusa Bata Brisa de verão,"BLUSA BATA BRISA DE VERÃO-Blusa bata leve, estampada, versátil. Seu corte e tecidos proporcionam inúmeras combinações, estampa delicada e neutra. Tabela de tamanhos P Busto 82cms | Altura 46cms M Busto 86cms | Altura 48cms G Busto 90cms | Altura 50cms",in stock,new,119.00 BRL,https://loja.evapore.com.br/blusa-bata-brisa-de-verao,https://cdn.awsli.com.br/245/245167/produto/23240500/8b771ffe31.jpg,Evapore,https://cdn.awsli.com.br/245/245167/produto/23240500/5b158a1074.jpg,adult,verão,female,blusabatabrisadeverao,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Blusas e Camisas,,,,0.3 kg,M,,,,,
23240541,Blusa Bata Brisa de verão,"BLUSA BATA BRISA DE VERÃO-Blusa bata leve, estampada, versátil. Seu corte e tecidos proporcionam inúmeras combinações, estampa delicada e neutra. Tabela de tamanhos P Busto 82cms | Altura 46cms M Busto 86cms | Altura 48cms G Busto 90cms | Altura 50cms",out of stock,new,119.00 BRL,https://loja.evapore.com.br/blusa-bata-brisa-de-verao,https://cdn.awsli.com.br/245/245167/produto/23240500/8b771ffe31.jpg,Evapore,https://cdn.awsli.com.br/245/245167/produto/23240500/5b158a1074.jpg,adult,verão,female,blusabatabrisadeverao,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Blusas e Camisas,,,,0.3 kg,P,,,,,
23240030,Macacão Recortes Preto,MACACÃO RECORTES PRETO-Macacão em viscose com alças regulaveis e fechamento nas costas por ziper invisivel. Tabela de tamanho P Busto 78cm | Cintura 60cm | Quadril 90cm | Altura 125cm ( alças reguláveis) M Busto 82cm | Cintura 64cm | Quadril 94cm | Altura 127cm (alças reguláveis) G Busto 86cm | Cintura 68cm | Quadril 98cm | Altura 129cm (alças reguláveis),in stock,new,249.00 BRL,https://loja.evapore.com.br/macacao-recorte-preto,https://cdn.awsli.com.br/245/245167/produto/23239858/37c42fd7a9.jpg,Evapore,https://cdn.awsli.com.br/245/245167/produto/23239858/92c860a463.jpg,adult,Preto,female,macacaorecortespretofv18,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Macacões,,,,0.3 kg,M,,,,,
23239992,Macacão Recortes Preto,MACACÃO RECORTES PRETO-Macacão em viscose com alças regulaveis e fechamento nas costas por ziper invisivel. Tabela de tamanho P Busto 78cm | Cintura 60cm | Quadril 90cm | Altura 125cm ( alças reguláveis) M Busto 82cm | Cintura 64cm | Quadril 94cm | Altura 127cm (alças reguláveis) G Busto 86cm | Cintura 68cm | Quadril 98cm | Altura 129cm (alças reguláveis),in stock,new,249.00 BRL,https://loja.evapore.com.br/macacao-recorte-preto,https://cdn.awsli.com.br/245/245167/produto/23239858/37c42fd7a9.jpg,Evapore,https://cdn.awsli.com.br/245/245167/produto/23239858/92c860a463.jpg,adult,Preto,female,macacaorecortespretofv18,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Macacões,,,,0.3 kg,P,,,,,
23239082,Bata Flor da Praia,"BATA FLOR DA PRAIA-Blusa bata estampada em viscose com alças reguláveis. A modelagem dessa bata é super versátil, podendo ser combianda com short, calça e saias. Leve, descontraída e neutra para um verão sem preocupações como deve ser. Tabela de tamanho P Busto 94cm | Altura 61cm M Busto 100cm | Altura 63cm G Busto 104cm | Altura 65cm Alças ajustáveis que regulam a altura da blusa bata flor da praia",in stock,new,109.00 BRL,https://loja.evapore.com.br/bata-flor-da-praia-,https://cdn.awsli.com.br/245/245167/produto/23239000/6bb6ece85e.jpg,Evapore,https://cdn.awsli.com.br/245/245167/produto/23239000/5c1bac15f3.jpg,adult,Praia,female,bataflorpraiafv18,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Blusas e Camisas,89 BRL,,,0.3 kg,G,,,,,
23239068,Bata Flor da Praia,"BATA FLOR DA PRAIA-Blusa bata estampada em viscose com alças reguláveis. A modelagem dessa bata é super versátil, podendo ser combianda com short, calça e saias. Leve, descontraída e neutra para um verão sem preocupações como deve ser. Tabela de tamanho P Busto 94cm | Altura 61cm M Busto 100cm | Altura 63cm G Busto 104cm | Altura 65cm Alças ajustáveis que regulam a altura da blusa bata flor da praia",in stock,new,109.00 BRL,https://loja.evapore.com.br/bata-flor-da-praia-,https://cdn.awsli.com.br/245/245167/produto/23239000/6bb6ece85e.jpg,Evapore,https://cdn.awsli.com.br/245/245167/produto/23239000/5c1bac15f3.jpg,adult,Praia,female,bataflorpraiafv18,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Blusas e Camisas,89 BRL,,,0.3 kg,M,,,,,
23239049,Bata Flor da Praia,"BATA FLOR DA PRAIA-Blusa bata estampada em viscose com alças reguláveis. A modelagem dessa bata é super versátil, podendo ser combianda com short, calça e saias. Leve, descontraída e neutra para um verão sem preocupações como deve ser. Tabela de tamanho P Busto 94cm | Altura 61cm M Busto 100cm | Altura 63cm G Busto 104cm | Altura 65cm Alças ajustáveis que regulam a altura da blusa bata flor da praia",in stock,new,109.00 BRL,https://loja.evapore.com.br/bata-flor-da-praia-,https://cdn.awsli.com.br/245/245167/produto/23239000/6bb6ece85e.jpg,Evapore,https://cdn.awsli.com.br/245/245167/produto/23239000/5c1bac15f3.jpg,adult,Praia,female,bataflorpraiafv18,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Blusas e Camisas,89 BRL,,,0.3 kg,P,,,,,
23238619,Vestido Tubinho Praia,"A Evapore satisfaz tanto o comprador curioso e eclético como também o mais exigente e requintado. Brincando com estilos, épocas e gêneros, a Evapore constrói seu imaginário colorido e criativo.",out of stock,new,169.00 BRL,https://loja.evapore.com.br,https://cdn.awsli.com.br/245/245167/produto/23238436/c752735c77.jpg,Evapore,https://cdn.awsli.com.br/245/245167/produto/23238436/965eca7ca7.jpg,adult,Praia,female,vestidotubpraiafv18,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Vestidos,,,,0.3 kg,G,,,,,
23238604,Vestido Tubinho Praia,"A Evapore satisfaz tanto o comprador curioso e eclético como também o mais exigente e requintado. Brincando com estilos, épocas e gêneros, a Evapore constrói seu imaginário colorido e criativo.",out of stock,new,169.00 BRL,https://loja.evapore.com.br,https://cdn.awsli.com.br/245/245167/produto/23238436/c752735c77.jpg,Evapore,https://cdn.awsli.com.br/245/245167/produto/23238436/965eca7ca7.jpg,adult,Praia,female,vestidotubpraiafv18,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Vestidos,,,,0.3 kg,M,,,,,
23238578,Vestido Tubinho Praia,"A Evapore satisfaz tanto o comprador curioso e eclético como também o mais exigente e requintado. Brincando com estilos, épocas e gêneros, a Evapore constrói seu imaginário colorido e criativo.",out of stock,new,169.00 BRL,https://loja.evapore.com.br,https://cdn.awsli.com.br/245/245167/produto/23238436/c752735c77.jpg,Evapore,https://cdn.awsli.com.br/245/245167/produto/23238436/965eca7ca7.jpg,adult,Praia,female,vestidotubpraiafv18,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Vestidos,,,,0.3 kg,P,,,,,
23210910,Macacão Recortes Vermelho,"Macacão pantacourt com recortes laterais, em viscose. Peça quente do verão, sua modelagem é versatil e elegante. As alças são regulaveis para um melhor ajuste no corpo. Para qualquer hora do dia e estação do ano pois proporciona a possibilidade de sobreposições, o uso de rasteiras até botas em estações e climas mais frios. Tabela de tamanho P Busto 78cm | Cintura 60cm | Quadril 90cm | Altura 125cm ( alças reguláveis) M Busto 82cm | Cintura 64cm | Quadril 94cm | Altura 127cm (alças reguláveis) G Busto 86cm |...",in stock,new,249.00 BRL,https://loja.evapore.com.br/macacao-recortes-vermelho,https://cdn.awsli.com.br/245/245167/produto/23210870/07c719d7c2.jpg,Evapore,https://cdn.awsli.com.br/245/245167/produto/23210870/e71535e191.jpg,adult,Vermelho,female,macacaorecortesvermelhofv18,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Macacões,,,,0.3 kg,P,,,,,
23148707,kimono Veludo Devorê,Kimono em micro-tule. Peça leve e elegante!,in stock,new,169.00 BRL,https://loja.evapore.com.br/kimono-micro-tule,https://cdn.awsli.com.br/245/245167/produto/23148707/8a16cabf5e.jpg,Evapore,https://cdn.awsli.com.br/245/245167/produto/23148707/9e28efe418.jpg,adult,Devorê,female,DB572WFUV,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Kimonos ,,,,0.3 kg,vários,,,,,
23141361,Vestido Bata Botanic,"A Evapore satisfaz tanto o comprador curioso e eclético como também o mais exigente e requintado. Brincando com estilos, épocas e gêneros, a Evapore constrói seu imaginário colorido e criativo.",out of stock,new,209.00 BRL,https://loja.evapore.com.br,https://cdn.awsli.com.br/245/245167/produto/23141186/38b5fd0492.jpg,Evapore,https://cdn.awsli.com.br/245/245167/produto/23141186/56980792dc.jpg,adult,Botanic,female,vestidobatabotanicfv18,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Vestidos,,,,0.3 kg,M,,,,,
23141349,Vestido Bata Botanic,"A Evapore satisfaz tanto o comprador curioso e eclético como também o mais exigente e requintado. Brincando com estilos, épocas e gêneros, a Evapore constrói seu imaginário colorido e criativo.",out of stock,new,209.00 BRL,https://loja.evapore.com.br,https://cdn.awsli.com.br/245/245167/produto/23141186/38b5fd0492.jpg,Evapore,https://cdn.awsli.com.br/245/245167/produto/23141186/56980792dc.jpg,adult,Botanic,female,vestidobatabotanicfv18,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Vestidos,,,,0.3 kg,P,,,,,
23110677,Camisa Social Asa Branca,"Camisa social branca, em crepe, com botões de madreperola. Manga 3/4, ótima para o ver?o, seja para trabalho ou para uma saída. O detalhe das costas, em asa, é o diferencial da peça, conferindo bossa ao look. Tabela de tamanho P Busto 100cm | Altura 60cm M Busto 104cm | Altura 62cm G Busto 108cm | Altura 64cm",out of stock,new,149.00 BRL,https://loja.evapore.com.br/camisa-social-asa-branca,https://cdn.awsli.com.br/245/245167/produto/23110650/9fbe6df648.jpg,Evapore,https://cdn.awsli.com.br/245/245167/produto/23110650/6a2814be16.jpg,adult,Branca,female,camisasocialasabrancafv18,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Blusas e Camisas,,,,0.3 kg,G,,,,,
23110671,Camisa Social Asa Branca,"Camisa social branca, em crepe, com botões de madreperola. Manga 3/4, ótima para o ver?o, seja para trabalho ou para uma saída. O detalhe das costas, em asa, é o diferencial da peça, conferindo bossa ao look. Tabela de tamanho P Busto 100cm | Altura 60cm M Busto 104cm | Altura 62cm G Busto 108cm | Altura 64cm",in stock,new,149.00 BRL,https://loja.evapore.com.br/camisa-social-asa-branca,https://cdn.awsli.com.br/245/245167/produto/23110650/9fbe6df648.jpg,Evapore,https://cdn.awsli.com.br/245/245167/produto/23110650/6a2814be16.jpg,adult,Branca,female,camisasocialasabrancafv18,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Blusas e Camisas,,,,0.3 kg,M,,,,,
23067266,Vestido Longo de Linho Rosa,"VESTIDO LONGO DE LINHO ROSA-Vestido longo em linho, abotoado a frente com botões de madrepérola até a fenda frontal. Acabamento manual que dá um toque leve e refinado a peça. Com amarração para ajusre do vestido na cintura. A manga 3/4 e a abertura de fenda central dão a peça um frescor de jovialidade. Esse vestido longo é uma boa pedida especial tanto para o dia a dia quanto para compor looks mais ousados. . Cintura ajustável . Descriç?o de tamanhos Tamanho P - Busto 84cm / cintura 72 cm Tamaho M - Busto 8...",in stock,new,289.00 BRL,https://loja.evapore.com.br/v,https://cdn.awsli.com.br/245/245167/produto/23067187/6f22aabf41.jpg,Evapore,https://cdn.awsli.com.br/245/245167/produto/23067187/8687667eff.jpg,adult,Rosa,female,EZ6TF7C7F,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Vestidos,,,,0.3 kg,G,,,,,
23067245,Vestido Longo de Linho Rosa,"VESTIDO LONGO DE LINHO ROSA-Vestido longo em linho, abotoado a frente com botões de madrepérola até a fenda frontal. Acabamento manual que dá um toque leve e refinado a peça. Com amarração para ajusre do vestido na cintura. A manga 3/4 e a abertura de fenda central dão a peça um frescor de jovialidade. Esse vestido longo é uma boa pedida especial tanto para o dia a dia quanto para compor looks mais ousados. . Cintura ajustável . Descriç?o de tamanhos Tamanho P - Busto 84cm / cintura 72 cm Tamaho M - Busto 8...",in stock,new,289.00 BRL,https://loja.evapore.com.br/v,https://cdn.awsli.com.br/245/245167/produto/23067187/6f22aabf41.jpg,Evapore,https://cdn.awsli.com.br/245/245167/produto/23067187/8687667eff.jpg,adult,Rosa,female,EZ6TF7C7F,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Vestidos,,,,0.3 kg,M,,,,,
23067230,Vestido Longo de Linho Rosa,"VESTIDO LONGO DE LINHO ROSA-Vestido longo em linho, abotoado a frente com botões de madrepérola até a fenda frontal. Acabamento manual que dá um toque leve e refinado a peça. Com amarração para ajusre do vestido na cintura. A manga 3/4 e a abertura de fenda central dão a peça um frescor de jovialidade. Esse vestido longo é uma boa pedida especial tanto para o dia a dia quanto para compor looks mais ousados. . Cintura ajustável . Descriç?o de tamanhos Tamanho P - Busto 84cm / cintura 72 cm Tamaho M - Busto 8...",in stock,new,289.00 BRL,https://loja.evapore.com.br/v,https://cdn.awsli.com.br/245/245167/produto/23067187/6f22aabf41.jpg,Evapore,https://cdn.awsli.com.br/245/245167/produto/23067187/8687667eff.jpg,adult,Rosa,female,EZ6TF7C7F,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Vestidos,,,,0.3 kg,P,,,,,
22943740,Macacão Botões Ora Bolas,"Este macacão tem modelagem solta e confortavel. A estampa de bolinhas fizeram desta uma peça única. É uma peça muito fresca, a cara do Rio de Janeiro. Feito de viscose leve, botões de madre perola na frente e zíper invisivel nas costas. Tabela de tamanho P Busto 78cm | Quadril 82cm | Altura 132cm M Busto 82cm | Quadril 86cm | Altura 134cm G Busto 86cm | Quadril 90cm | Altura 136cm",out of stock,new,199.00 BRL,https://loja.evapore.com.br/macacao-botoes-ora-bolas,https://cdn.awsli.com.br/245/245167/produto/22943670/bbc995df51.jpg,Evapore,https://cdn.awsli.com.br/245/245167/produto/22943670/b651bc61e3.jpg,adult,Bolas,female,macacaobotoesorabolasv17,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Macacões,,,,0.003 kg,G,,,,,
22943733,Macacão Botões Ora Bolas,"Este macacão tem modelagem solta e confortavel. A estampa de bolinhas fizeram desta uma peça única. É uma peça muito fresca, a cara do Rio de Janeiro. Feito de viscose leve, botões de madre perola na frente e zíper invisivel nas costas. Tabela de tamanho P Busto 78cm | Quadril 82cm | Altura 132cm M Busto 82cm | Quadril 86cm | Altura 134cm G Busto 86cm | Quadril 90cm | Altura 136cm",out of stock,new,199.00 BRL,https://loja.evapore.com.br/macacao-botoes-ora-bolas,https://cdn.awsli.com.br/245/245167/produto/22943670/bbc995df51.jpg,Evapore,https://cdn.awsli.com.br/245/245167/produto/22943670/b651bc61e3.jpg,adult,Bolas,female,macacaobotoesorabolasv17,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Macacões,,,,0.003 kg,M,,,,,
22943694,Macacão Botões Ora Bolas,"Este macacão tem modelagem solta e confortavel. A estampa de bolinhas fizeram desta uma peça única. É uma peça muito fresca, a cara do Rio de Janeiro. Feito de viscose leve, botões de madre perola na frente e zíper invisivel nas costas. Tabela de tamanho P Busto 78cm | Quadril 82cm | Altura 132cm M Busto 82cm | Quadril 86cm | Altura 134cm G Busto 86cm | Quadril 90cm | Altura 136cm",in stock,new,199.00 BRL,https://loja.evapore.com.br/macacao-botoes-ora-bolas,https://cdn.awsli.com.br/245/245167/produto/22943670/bbc995df51.jpg,Evapore,https://cdn.awsli.com.br/245/245167/produto/22943670/b651bc61e3.jpg,adult,Bolas,female,macacaobotoesorabolasv17,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Macacões,,,,0.003 kg,P,,,,,
22943553,Casaco Assimétrico  Azul Serenity,"Para usar aberto, é um cardigan com pontas assimétricas e barras alongadas, confeccionado em malha maquinetada, é um material macio e fluido que modela muito bem o corpo. Na cor do verão, o casaco assimétrico azul serenity pode transformar qualquer look básico em um look elegante e fluido. Tamanho único.",in stock,new,179.00 BRL,https://loja.evapore.com.br/none-22943553,https://cdn.awsli.com.br/245/245167/produto/22943553/af82a988bf.jpg,Evapore,https://cdn.awsli.com.br/245/245167/produto/22943553/3c83517303.jpg,adult,Serenity,female,casacoassimetricobabybluev17,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Casacos e Blazers,,,,0.003 kg,vários,,,,,
22943513,Camisa Nó Branca,"Camisa branca de crepe, com detalhe de nó frontal, com 2 botões interno para fechar decote, mangas são compridas e larguinhas. Peça leve, chic e estilosa.",in stock,new,149.00 BRL,https://loja.evapore.com.br/camisa-no-branca,https://cdn.awsli.com.br/245/245167/produto/22943467/fc117e5aae.jpg,Evapore,https://cdn.awsli.com.br/245/245167/produto/22943467/3ea83c9270.jpg,adult,Branca,female,camisanobrancav17,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Blusas e Camisas,,,,0.003 kg,G,,,,,
22943495,Camisa Nó Branca,"Camisa branca de crepe, com detalhe de nó frontal, com 2 botões interno para fechar decote, mangas são compridas e larguinhas. Peça leve, chic e estilosa.",out of stock,new,149.00 BRL,https://loja.evapore.com.br/camisa-no-branca,https://cdn.awsli.com.br/245/245167/produto/22943467/fc117e5aae.jpg,Evapore,https://cdn.awsli.com.br/245/245167/produto/22943467/3ea83c9270.jpg,adult,Branca,female,camisanobrancav17,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Blusas e Camisas,,,,0.003 kg,M,,,,,
22943482,Camisa Nó Branca,"Camisa branca de crepe, com detalhe de nó frontal, com 2 botões interno para fechar decote, mangas são compridas e larguinhas. Peça leve, chic e estilosa.",out of stock,new,149.00 BRL,https://loja.evapore.com.br/camisa-no-branca,https://cdn.awsli.com.br/245/245167/produto/22943467/fc117e5aae.jpg,Evapore,https://cdn.awsli.com.br/245/245167/produto/22943467/3ea83c9270.jpg,adult,Branca,female,camisanobrancav17,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Blusas e Camisas,,,,0.003 kg,P,,,,,
