ID,Tipo,REF,Nome,Publicado,"Em destaque?","Visibilidade no catálogo","Descrição curta",Descrição,"Data de preço promocional começa em","Data de preço promocional termina em","Status da taxa","Classe de taxa","Em estoque?",Estoque,"Quantidade baixa de estoque","São permitidas encomendas?","Vender individualmente?","Peso (kg)","Comprimento (cm)","Largura (cm)","Altura (cm)","Permitir avaliações de clientes?","Nota da compra","Preço promocional",Preço,Categorias,Tags,"Classe de entrega",Imagens,"Limite de download","Dias para expirar o download","Produto ascendente","Produtos agrupados","Aumenta vendas","Venda cruzada","URL externa","Texto do botão",Posição,Marca,"Nome do atributo 1","Valores do atributo 1","Visibilidade do atributo 1","Atributo global 1","Nome do atributo 2","Valores do atributo 2","Visibilidade do atributo 2","Atributo global 2","Nome do atributo 3","Valores do atributo 3","Visibilidade do atributo 3","Atributo global 3","Metadado: _wpas_done_all","Metadado: fb_product_description","Metadado: _wc_facebook_sync_enabled","Metadado: fb_visibility","Metadado: _oembed_9eb98e5b1ee208b130c2019d30084b4e","Metadado: _wc_facebook_product_image_source","Metadado: berocket_post_order","Metadado: _oembed_589fb70f15eebb40caab3983d10f96b9","Metadado: fb_product_group_id","Metadado: fb_product_item_id","Metadado: _g_feedback_shortcode_744d3f88180f886d16a5b215c86f0de012b91fff","Metadado: _wp_old_date","Metadado: fb_image","Metadado: woo_ua_product_condition","Metadado: woo_ua_opening_price","Metadado: woo_ua_lowest_price","Metadado: woo_ua_bid_increment","Metadado: woo_ua_auction_end_date","Metadado: woo_ua_auction_start_date","Metadado: woo_ua_auction_type","Metadado: woo_ua_auction_has_started","Metadado: woo_ua_auction_last_activity","Metadado: woo_ua_auction_current_bid","Metadado: woo_ua_auction_current_bider","Metadado: woo_ua_auction_bid_count","Metadado: woo_ua_auction_closed","Metadado: woo_ua_winner_mail_sent"
811361,simple,74224,"Conjuntounto(Top + Calça) Preto Estampa Cirre | By The Beach",1,0,search,,,,,taxable,,0,0,,0,1,0.2,21,26,2,1,,,"49,9",Roupas,csv,"Embalagem Normal",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,,,,,,,,,0,"By The Beach",Tamanho,M,1,1,Material,'--,1,1,Cores,'--,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
811363,simple,74225,"Body Pink Cirrê | By The Beach",1,0,search,,,,,taxable,,0,0,,0,1,0.2,21,26,2,1,,,"29,9",Roupas,csv,"Embalagem Normal",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,,,,,,,,,0,"By The Beach",Tamanho,Único,1,1,Material,'--,1,1,Cores,'--,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
811365,simple,74226,"Body Estampado | By The Beach",1,0,search,,,,,taxable,,0,0,,0,1,0.2,21,26,2,1,,,"29,9",Roupas,csv,"Embalagem Normal",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,,,,,,,,,0,"By The Beach",Tamanho,Único,1,1,Material,'--,1,1,Cores,'--,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
811367,simple,74227,"Cropped Branco Manchado (Nó) | Farm",1,0,search,,,,,taxable,,0,0,,0,1,0.2,21,26,2,1,,,"19,9",Roupas,csv,"Embalagem Normal",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,,,,,,,,,0,FARM,Tamanho,M,1,1,Material,'--,1,1,Cores,'--,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
811369,simple,74228,"Body Azul/Cinza Croco | By The Beach",1,0,search,,,,,taxable,,0,0,,0,1,0.2,21,26,2,1,,,"39,9",Roupas,csv,"Embalagem Normal",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,,,,,,,,,0,"By The Beach",Tamanho,M,1,1,Material,'--,1,1,Cores,'--,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
811371,simple,74229,"Body Listrado (Azul/Branco/Verde) | By The Beach",1,0,search,,,,,taxable,,0,0,,0,1,0.2,21,26,2,1,,,"39,9",Roupas,csv,"Embalagem Normal",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,,,,,,,,,0,"By The Beach",Tamanho,M,1,1,Material,'--,1,1,Cores,'--,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
811373,simple,74230,"Cropped Manga Longa Mc Preto (Tiras) |",1,0,search,,,,,taxable,,0,0,,0,1,0.2,21,26,2,1,,,"24,9",Roupas,csv,"Embalagem Normal",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,,,,,,,,,0,,Tamanho,Único,1,1,Material,'--,1,1,Cores,'--,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
811375,simple,74231,"Vestido Longo Verde/Bege Estampado | Enjoy",1,0,search,,,,,taxable,,0,0,,0,1,0.2,21,26,2,1,,,"79,9",Roupas,csv,"Embalagem Normal",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,,,,,,,,,0,Enjoy,Tamanho,PP,1,1,Material,'--,1,1,Cores,'--,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
811377,simple,74232,"Short Marrom Sarja Metalizada | X Site",1,0,search,,,,,taxable,,0,0,,0,1,0.2,21,26,2,1,,,"49,9",Roupas,csv,"Embalagem Normal",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,,,,,,,,,0,"X Site",Tamanho,36,1,1,Material,'--,1,1,Cores,'--,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
811379,simple,74233,"Vestido Manga Curta Estampada Cinza/Preta Seda | Animale",1,0,search,,,,,taxable,,0,0,,0,1,0.2,21,26,2,1,,,"129,9",Roupas,csv,"Embalagem Normal",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,,,,,,,,,0,Animale,Tamanho,40,1,1,Material,'--,1,1,Cores,'--,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
811381,simple,74234,"Blusa (EstampadaTribais) Alça Com Metal | Lança Perfume",1,0,visible,,,,,taxable,,0,0,,0,1,0.2,21,26,2,1,,,"69,9","Roupas > Blusas / Camisas, Roupas","Blusa, csv, lança perfume","Embalagem Normal",http://brechofashioncarioca.com.br/wp-content/uploads/2019/12/74234.jpeg,,,,,,,,,0,"Lança Perfume",Tamanho,P,1,1,Material,'--,1,1,Cores,'--,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
811383,simple,74235,"Vestido 1 Ombro Cobra Marron (Alça Metal) | Animale",1,0,search,,,,,taxable,,0,0,,0,1,0.2,21,26,2,1,,,"129,9",Roupas,csv,"Embalagem Normal",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,,,,,,,,,0,Animale,Tamanho,36,1,1,Material,'--,1,1,Cores,'--,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
811385,simple,74236,"Blusa Vinho (Micro Paetes) | Cheroy",1,0,search,,,,,taxable,,0,0,,0,1,0.2,21,26,2,1,,,"69,9",Roupas,csv,"Embalagem Normal",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,,,,,,,,,0,Cheroy,Tamanho,M,1,1,Material,'--,1,1,Cores,'--,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
811387,simple,74237,"Cropped Manga Longa Branco (Guipir Preto) | Espaço Fashion",1,0,visible,,,,,taxable,,0,0,,0,1,0.2,21,26,2,1,,,"39,9","Roupas > Cropped, Roupas","cropped, csv, Espaço Fashion","Embalagem Normal",http://brechofashioncarioca.com.br/wp-content/uploads/2019/12/74237.jpeg,,,,,,,,,0,"Espaço Fashion",Tamanho,P,1,1,Material,'--,1,1,Cores,'--,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
811389,simple,74238,"Blusa Salmão (1 Bolso) Seda | Animale",1,0,visible,,,,,taxable,,0,0,,0,1,0.2,21,26,2,1,,,"69,9","Roupas > Blusas / Camisas, Roupas","Animale, Blusa, csv","Embalagem Normal",http://brechofashioncarioca.com.br/wp-content/uploads/2019/12/74238.jpeg,,,,,,,,,0,Animale,Tamanho,38,1,1,Material,'--,1,1,Cores,'--,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
811391,simple,74239,"Vestido Ciganinha Branco (Renda Vazada) | Open",1,0,visible,,,,,taxable,,0,0,,0,1,0.2,21,26,2,1,,,"79,9","Roupas, Roupas > Vestidos","csv, Open, Vestido","Embalagem Normal",http://brechofashioncarioca.com.br/wp-content/uploads/2019/12/74239.jpeg,,,,,,,,,0,Open,Tamanho,P,1,1,Material,'--,1,1,Cores,'--,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
811393,simple,74240,"Macaquinho (MSino) Branco Com Renda | Open",1,0,visible,,,,,taxable,,0,0,,0,1,0.2,21,26,2,1,,,"89,9","Roupas > Macacões, Roupas","csv, macaquinho, Open","Embalagem Normal",http://brechofashioncarioca.com.br/wp-content/uploads/2020/02/74240.jpg,,,,,,,,,0,Open,Tamanho,M,1,1,Material,'--,1,1,Cores,'--,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
811395,simple,74241,"Saia Longuete Off White Plissada | Zara",1,0,search,,,,,taxable,,0,0,,0,1,0.2,21,26,2,1,,,"79,9",Roupas,csv,"Embalagem Normal",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,,,,,,,,,0,Zara,Tamanho,M,1,1,Material,'--,1,1,Cores,'--,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
811397,simple,74242,"Blusa Estampada Neon | Lança Perfume",1,0,visible,,,,,taxable,,0,0,,0,1,0.2,21,26,2,1,,,"69,9","Roupas > Blusas / Camisas, Roupas","Blusa, csv, lança perfume","Embalagem Normal",http://brechofashioncarioca.com.br/wp-content/uploads/2019/12/74242.jpeg,,,,,,,,,0,"Lança Perfume",Tamanho,P,1,1,Material,'--,1,1,Cores,'--,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
811399,simple,74243,"Macacao Listrado Mar/Coral | Animale",1,0,search,,,,,taxable,,0,0,,0,1,0.2,21,26,2,1,,,"99,9",Roupas,csv,"Embalagem Normal",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,,,,,,,,,0,Animale,Tamanho,38,1,1,Material,'--,1,1,Cores,'--,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
811401,simple,74244,"Vestido Off White Esferas Seda | Animale",1,0,search,,,,,taxable,,0,0,,0,1,0.2,21,26,2,1,,,"129,9",Roupas,csv,"Embalagem Normal",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,,,,,,,,,0,Animale,Tamanho,'--,1,1,Material,'--,1,1,Cores,'--,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
811403,simple,74245,"Blusa Manga Longa Off White (Estampada Floral) | Lança Perfume",1,0,visible,,,,,taxable,,1,1,,0,1,0.2,21,26,2,1,,,"69,9","Roupas > Blusas / Camisas, Roupas","Blusa, csv, lança perfume, longa","Embalagem Normal",http://brechofashioncarioca.com.br/wp-content/uploads/2019/12/74245.jpeg,,,,,,,,,0,"Lança Perfume",Tamanho,M,1,1,Material,'--,1,1,Cores,'--,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,
811405,simple,74246,"Short Alfaiataria Off White (Botões) | Animale",1,0,visible,,,,,taxable,,0,0,,0,1,0.2,21,26,2,1,,,"79,9","Roupas, Roupas > Short",csv,"Embalagem Normal","http://brechofashioncarioca.com.br/wp-content/uploads/2019/12/74246.jpeg, http://brechofashioncarioca.com.br/wp-content/uploads/2019/12/74246-2.jpeg",,,,,,,,,0,Animale,Tamanho,38,1,1,Material,'--,1,1,Cores,'--,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
811407,simple,74247,"Blusa Manga Longa Off White (Manga Onça) | Lança Perfume",1,0,visible,,,,,taxable,,0,0,,0,1,0.2,21,26,2,1,,,"79,9","Roupas > Blusas / Camisas, Roupas","animal print, Blusa, csv, lança perfume, onçinha","Embalagem Normal",http://brechofashioncarioca.com.br/wp-content/uploads/2019/12/74247.jpeg,,,,,,,,,0,"Lança Perfume",Tamanho,P,1,1,Material,'--,1,1,Cores,'--,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
811409,simple,74248,"Vestido Midi (1 Ombro) Listras/ EstampadaCoral | Maria Filó",1,0,search,,,,,taxable,,0,0,,0,1,0.2,21,26,2,1,,,"89,9",Roupas,csv,"Embalagem Normal",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,,,,,,,,,0,"Maria Filó",Tamanho,M,1,1,Material,'--,1,1,Cores,'--,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
811411,simple,74249,"Camisa S/ Manga Off White Onça Seda | Animale",1,0,visible,,,,,taxable,,0,0,,0,1,0.2,21,26,2,1,,,"99,9","Roupas > Blusas / Camisas, Roupas",csv,"Embalagem Normal",http://brechofashioncarioca.com.br/wp-content/uploads/2019/12/74249.jpeg,,,,,,,,,0,Animale,Tamanho,42,1,1,Material,'--,1,1,Cores,'--,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
811413,simple,74250,"Blusa Manga Longa Ciganinha Marrom Transparencia | Open",1,0,search,,,,,taxable,,0,0,,0,1,0.2,21,26,2,1,,,"44,9",Roupas,csv,"Embalagem Normal",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,,,,,,,,,0,Open,Tamanho,'--,1,1,Material,'--,1,1,Cores,'--,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
811415,simple,74251,"Body Manga Longa Amy Preto (Decote Profundo) |",1,0,visible,,,,,taxable,,1,1,,0,1,0.2,21,26,2,1,,"39,9","49,9","Roupas > Body, OUTLET, Roupas","Amy, brechó, brechó de luxo, csv, moda feminina, outlet, second hand","Embalagem Normal",http://brechofashioncarioca.com.br/wp-content/uploads/2020/04/74251.jpg,,,,,,,,,0,Amy,Tamanho,G,1,1,Material,'--,1,1,Cores,'--,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,
811417,simple,74252,"Saia Preta | Adidas",1,0,visible,,,,,taxable,,0,0,,0,1,0.2,21,26,2,1,,,"59,9","Roupas, Roupas > Saias","Adidas, csv, saia","Embalagem Normal",http://brechofashioncarioca.com.br/wp-content/uploads/2019/12/74252.jpeg,,,,,,,,,0,Adidas,Tamanho,P,1,1,Material,'--,1,1,Cores,'--,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
811419,simple,74253,"Cropped (1/2 M) Est, Folhagens | Oh boy!",1,0,search,,,,,taxable,,0,0,,0,1,0.2,21,26,2,1,,,"39,9",Roupas,csv,"Embalagem Normal",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,,,,,,,,,0,"Oh boy!",Tamanho,P,1,1,Material,'--,1,1,Cores,'--,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
811421,simple,74254,"Body Vermelho Canelado | Farm",1,0,visible,,,,,taxable,,1,1,,0,1,0.2,21,26,2,1,,,"49,9","Roupas > Body, Roupas","brechó, brechó de luxo, csv, Farm, moda feminina, outlet, second hand","Embalagem Normal","http://brechofashioncarioca.com.br/wp-content/uploads/2020/05/74254.jpeg, http://brechofashioncarioca.com.br/wp-content/uploads/2020/05/74254-3.jpeg, http://brechofashioncarioca.com.br/wp-content/uploads/2020/05/74254-2.jpeg",,,,,,,,,0,FARM,Tamanho,P,1,1,Material,'--,1,1,Cores,'--,1,1,1,,yes,1,,product,0,,,,,,,,,,,,,,,,,,,,
811423,simple,74255,"Blusa (Gola Canoa) Manga Longa Ralph Branca Tricot | Lauren",1,0,search,,,,,taxable,,0,0,,0,1,0.2,21,26,2,1,,,"89,9",Roupas,csv,"Embalagem Normal",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,,,,,,,,,0,Lauren,Tamanho,G,1,1,Material,'--,1,1,Cores,'--,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
811425,simple,74256,"Blusa Manga Longa Ralph Preta Tricot | Lauren",1,0,visible,,,,,taxable,,1,1,,0,1,0.2,21,26,2,1,,"69,9","89,9","OUTLET, Roupas",csv,"Embalagem Normal",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,,,,,,,,,0,Lauren,Tamanho,G,1,1,Material,tricot,1,1,Cores,preto,1,1,1,,yes,1,,product,0,,,,,,,,,,,,,,,,,,,,
811427,simple,74257,"Cropped Manga Longa Nude Moleton | Nike",1,0,search,,,,,taxable,,1,1,,0,1,0.2,21,26,2,1,,,"69,9",Roupas,csv,"Embalagem Normal",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,,,,,,,,,0,Nike,Tamanho,M,1,1,Material,'--,1,1,Cores,'--,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,
811429,simple,74258,"Casaco Mescla Com Capuz Moletom | Hollister",1,0,visible,,,,,taxable,,0,0,,0,1,0.2,21,26,2,1,,"59,9","79,9","Roupas > Casacos, Roupas","brechó, brechó de luxo, csv, Hollister, moda feminina, outlet, second hand","Embalagem Normal",http://brechofashioncarioca.com.br/wp-content/uploads/2020/05/74258.jpeg,,,,,,,,,0,Hollister,Tamanho,M,1,1,Material,'--,1,1,Cores,'--,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,
811431,simple,74259,"Short Jeans Rasgado (Recortes) | John John",1,0,search,,,,,taxable,,0,0,,0,1,0.2,21,26,2,1,,,"79,9",Roupas,csv,"Embalagem Normal",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,,,,,,,,,0,"John John",Tamanho,34,1,1,Material,'--,1,1,Cores,'--,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
811433,simple,74260,"Short Jeans Strech | John John",1,0,visible,,,,,taxable,,0,0,,0,1,0.2,21,26,2,1,,,"69,9","Roupas, Roupas > Short",csv,"Embalagem Normal",http://brechofashioncarioca.com.br/wp-content/uploads/2019/12/74260.jpeg,,,,,,,,,0,"John John",Tamanho,34,1,1,Material,'--,1,1,Cores,'--,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
811435,simple,74261,"Blusa Manga Longa Listrada Cru/Marinho | John John",1,0,search,,,,,taxable,,0,0,,0,1,0.2,21,26,2,1,,,"69,9",Roupas,csv,"Embalagem Normal",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,,,,,,,,,0,"John John",Tamanho,M,1,1,Material,'--,1,1,Cores,'--,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
811437,simple,74262,"Body Ciganinha Listrado Pto/Branco | Forever 21",1,0,search,,,,,taxable,,0,0,,0,1,0.2,21,26,2,1,,,"24,9",Roupas,csv,"Embalagem Normal",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,,,,,,,,,0,"Forever 21",Tamanho,P,1,1,Material,'--,1,1,Cores,'--,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
811439,simple,74263,"Colete Marinho Matelasse | Uniqlo",1,0,visible,,,,,taxable,,1,1,,0,1,0.2,21,26,2,1,,"59,9","79,9","Roupas > Casacos, Roupas","brechó, brechó de luxo, csv, moda feminina, outlet, second hand, Uniqlo","Embalagem Normal",http://brechofashioncarioca.com.br/wp-content/uploads/2020/05/74263.jpeg,,,,,,,,,0,Uniqlo,Tamanho,P,1,1,Material,'--,1,1,Cores,'--,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,
811441,simple,74264,"Blusa Manga Longa Preta Moleton | Track&Field",1,0,search,,,,,taxable,,0,0,,0,1,0.2,21,26,2,1,,,"59,9",Roupas,csv,"Embalagem Normal",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,,,,,,,,,0,Track&amp;Field,Tamanho,P,1,1,Material,'--,1,1,Cores,'--,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
811443,simple,74265,"Blusa Preta Malha | Cortelle",1,0,search,,,,,taxable,,0,0,,0,1,0.2,21,26,2,1,,,10,Roupas,csv,"Embalagem Normal",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,,,,,,,,,0,Cortelle,Tamanho,PP,1,1,Material,'--,1,1,Cores,'--,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
811445,simple,74266,"Blusa Mesclada (Detalhe Linha Prata) | Zara",1,0,search,,,,,taxable,,0,0,,0,1,0.2,21,26,2,1,,,"39,9",Roupas,csv,"Embalagem Normal",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,,,,,,,,,0,Zara,Tamanho,P,1,1,Material,'--,1,1,Cores,'--,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
811447,simple,74267,"Camiseta Branca Dry Fit | Track&Field",1,0,search,,,,,taxable,,0,0,,0,1,0.2,21,26,2,1,,,"29,9",Roupas,csv,"Embalagem Normal",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,,,,,,,,,0,Track&amp;Field,Tamanho,P,1,1,Material,'--,1,1,Cores,'--,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
811449,simple,74268,"Body Alcinha Beterraba (Canelado/Renda) | Forever 21",1,0,search,,,,,taxable,,0,0,,0,1,0.2,21,26,2,1,,,"24,9",Roupas,csv,"Embalagem Normal",http://brechofashioncarioca.com.br/wp-content/uploads/2019/12/74268.jpeg,,,,,,,,,0,"Forever 21",Tamanho,P,1,1,Material,'--,1,1,Cores,'--,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
811451,simple,74269,"Cropped Verde Bandeira | Oh boy!",1,0,search,,,,,taxable,,0,0,,0,1,0.2,21,26,2,1,,,"39,9",Roupas,csv,"Embalagem Normal",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,,,,,,,,,0,"Oh boy!",Tamanho,P,1,1,Material,'--,1,1,Cores,'--,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
811453,simple,74270,"Cropped Preto (Missangas Metalicas) | FYI",1,0,search,,,,,taxable,,0,0,,0,1,0.2,21,26,2,1,,,"79,9",Roupas,csv,"Embalagem Normal",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,,,,,,,,,0,FYI,Tamanho,38,1,1,Material,'--,1,1,Cores,'--,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
811455,simple,74271,"Cropped Preto (Detalhe Ziper/Corino) | FYI",1,0,search,,,,,taxable,,0,0,,0,1,0.2,21,26,2,1,,,"69,9",Roupas,csv,"Embalagem Normal",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,,,,,,,,,0,FYI,Tamanho,M,1,1,Material,'--,1,1,Cores,'--,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
811457,simple,74272,"Blusa Preta Malha | Adidas",1,0,search,,,,,taxable,,0,0,,0,1,0.2,21,26,2,1,,,"24,9",Roupas,csv,"Embalagem Normal",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,,,,,,,,,0,Adidas,Tamanho,P,1,1,Material,'--,1,1,Cores,'--,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
811459,simple,74273,"Cropped Manga Longa Verde (Estampada Penas) | Oh boy!",1,0,search,,,,,taxable,,0,0,,0,1,0.2,21,26,2,1,,,"49,9",Roupas,csv,"Embalagem Normal",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,,,,,,,,,0,"Oh boy!",Tamanho,P,1,1,Material,'--,1,1,Cores,'--,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
811461,simple,74274,"Blusa Branca (Mickey Xadrez) | Zara",1,0,search,,,,,taxable,,0,0,,0,1,0.2,21,26,2,1,,,"29,9",Roupas,csv,"Embalagem Normal",http://brechofashioncarioca.com.br/wp-content/uploads/2019/12/74274.jpeg,,,,,,,,,0,Zara,Tamanho,P,1,1,Material,'--,1,1,Cores,'--,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
811463,simple,74275,"Cropped Preto Malha | Farm",1,0,search,,,,,taxable,,0,0,,0,1,0.2,21,26,2,1,,,"19,9",Roupas,csv,"Embalagem Normal",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,,,,,,,,,0,FARM,Tamanho,P,1,1,Material,'--,1,1,Cores,'--,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
811465,simple,74276,"Cropped Listrado Pto/Branco | Farm",1,0,visible,,,,,taxable,,1,1,,0,1,0.2,21,26,2,1,,"34,9","44,9","Roupas > Cropped, OUTLET, Roupas","cropped, csv, Farm, listrado, outlet","Embalagem Normal","http://brechofashioncarioca.com.br/wp-content/uploads/2020/04/74276-2.jpeg, http://brechofashioncarioca.com.br/wp-content/uploads/2020/04/74276-3.jpeg",,,,,,,,,0,FARM,Tamanho,M,1,1,Material,'--,1,1,Cores,'--,1,1,1,,yes,1,,product,0,,,,,,,,,,,,,,,,,,,,
811467,simple,74277,"Calca Jeans (Bordado Mickey) | Zara",1,0,search,,,,,taxable,,0,0,,0,1,0.2,21,26,2,1,,,"69,9",Roupas,csv,"Embalagem Normal",http://brechofashioncarioca.com.br/wp-content/uploads/2019/12/74277.jpeg,,,,,,,,,0,Zara,Tamanho,34,1,1,Material,'--,1,1,Cores,'--,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
811469,simple,74278,"Top Melancia (Vies Marinho) | Track&Field",1,0,search,,,,,taxable,,0,0,,0,1,0.2,21,26,2,1,,,"44,9",Roupas,csv,"Embalagem Normal",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,,,,,,,,,0,Track&amp;Field,Tamanho,P,1,1,Material,'--,1,1,Cores,'--,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
811471,simple,74279,"Top Duplo Cinza Poliamida | Track&Field",1,0,search,,,,,taxable,,0,0,,0,1,0.2,21,26,2,1,,,"34,9",Roupas,csv,"Embalagem Normal",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,,,,,,,,,0,Track&amp;Field,Tamanho,G,1,1,Material,'--,1,1,Cores,'--,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
